Hall of Fame Airfoil - Re=1000000, Peak Ld, Rank #1
-0.260375 -0.038774
-0.256354 -0.038556
-0.252543 -0.038400
-0.248418 -0.038158
-0.244655 -0.037995
-0.240817 -0.037891
-0.236789 -0.037640
-0.232812 -0.037482
-0.228964 -0.037290
-0.225024 -0.036977
-0.221204 -0.036903
-0.217224 -0.036567
-0.213350 -0.036400
-0.209390 -0.036154
-0.205607 -0.036043
-0.201546 -0.035814
-0.197631 -0.035562
-0.193816 -0.035424
-0.190061 -0.035237
-0.186050 -0.034972
-0.182006 -0.034709
-0.178036 -0.034485
-0.174114 -0.034320
-0.170223 -0.034099
-0.166451 -0.033864
-0.162451 -0.033662
-0.158708 -0.033521
-0.154691 -0.033158
-0.150745 -0.033099
-0.146929 -0.032868
-0.143032 -0.032678
-0.138975 -0.032413
-0.135066 -0.032175
-0.131163 -0.032025
-0.127186 -0.031838
-0.123260 -0.031506
-0.119391 -0.031267
-0.115506 -0.031004
-0.111642 -0.030880
-0.107747 -0.030721
-0.103842 -0.030376
-0.099780 -0.030249
-0.096152 -0.030042
-0.091997 -0.029855
-0.088223 -0.029509
-0.084153 -0.029340
-0.080358 -0.029148
-0.076418 -0.028960
-0.072703 -0.028687
-0.068765 -0.028430
-0.064667 -0.028220
-0.060652 -0.027957
-0.056758 -0.027765
-0.052950 -0.027475
-0.048910 -0.027354
-0.045259 -0.027185
-0.041284 -0.026920
-0.037377 -0.026732
-0.033303 -0.026469
-0.029516 -0.026263
-0.025690 -0.026033
-0.021638 -0.025749
-0.017729 -0.025584
-0.013805 -0.025259
-0.009795 -0.025148
-0.006101 -0.024792
-0.001979 -0.024596
0.001878 -0.024424
0.005680 -0.024210
0.009697 -0.023970
0.013541 -0.023706
0.017331 -0.023571
0.021223 -0.023304
0.025310 -0.023070
0.029256 -0.022917
0.033188 -0.022696
0.037106 -0.022479
0.040935 -0.022244
0.044667 -0.022039
0.048747 -0.021787
0.052761 -0.021597
0.056473 -0.021320
0.060609 -0.021151
0.064349 -0.020924
0.068358 -0.020708
0.072230 -0.020441
0.075980 -0.020256
0.080092 -0.020050
0.083926 -0.019807
0.087963 -0.019596
0.091650 -0.019270
0.095630 -0.019103
0.099555 -0.018869
0.103475 -0.018699
0.107521 -0.018470
0.111391 -0.018184
0.115292 -0.017917
0.119053 -0.017737
0.123090 -0.017574
0.127039 -0.017410
0.130827 -0.017089
0.134912 -0.016843
0.138583 -0.016740
0.142563 -0.016529
0.146601 -0.016228
0.150573 -0.016022
0.154328 -0.015816
0.158321 -0.015600
0.162322 -0.015371
0.166180 -0.015144
0.170012 -0.014989
0.174007 -0.014691
0.177727 -0.014595
0.181826 -0.014387
0.185543 -0.014086
0.189579 -0.013890
0.193538 -0.013641
0.197471 -0.013542
0.201285 -0.013255
0.205194 -0.012977
0.209197 -0.012823
0.213137 -0.012740
0.216901 -0.012420
0.220881 -0.012308
0.224837 -0.012019
0.228628 -0.011862
0.232691 -0.011688
0.236528 -0.011401
0.240446 -0.011330
0.244296 -0.011051
0.248263 -0.010905
0.252098 -0.010694
0.256037 -0.010509
0.259964 -0.010369
0.263969 -0.010118
0.267881 -0.009940
0.271771 -0.009717
0.275592 -0.009588
0.279585 -0.009460
0.283468 -0.009145
0.287349 -0.009048
0.291240 -0.008869
0.295170 -0.008661
0.299220 -0.008442
0.302996 -0.008363
0.307076 -0.008166
0.310904 -0.007965
0.314770 -0.007839
0.318805 -0.007593
0.322588 -0.007436
0.326479 -0.007300
0.330350 -0.007026
0.334284 -0.006955
0.338368 -0.006784
0.342244 -0.006592
0.346015 -0.006420
0.349871 -0.006322
0.353993 -0.006047
0.357814 -0.005973
0.361757 -0.005845
0.365676 -0.005655
0.369586 -0.005442
0.373596 -0.005265
0.377464 -0.005150
0.381266 -0.004969
0.385147 -0.004797
0.389137 -0.004605
0.393059 -0.004521
0.397009 -0.004355
0.400904 -0.004288
0.404803 -0.004061
0.408732 -0.003923
0.412740 -0.003743
0.416578 -0.003701
0.420376 -0.003519
0.424445 -0.003392
0.428195 -0.003296
0.432224 -0.003150
0.436171 -0.002934
0.439937 -0.002858
0.443892 -0.002787
0.447913 -0.002651
0.451703 -0.002416
0.455627 -0.002304
0.459558 -0.002257
0.463471 -0.002152
0.467448 -0.001955
0.471360 -0.001840
0.475183 -0.001743
0.479111 -0.001707
0.483086 -0.001517
0.487061 -0.001418
0.490899 -0.001276
0.494884 -0.001138
0.498787 -0.001149
0.502718 -0.000977
0.506525 -0.000851
0.510452 -0.000800
0.514370 -0.000713
0.518270 -0.000604
0.522328 -0.000507
0.526059 -0.000412
0.530137 -0.000295
0.534020 -0.000246
0.537792 -0.000063
0.541859 0.000006
0.545678 0.000039
0.549643 0.000255
0.553529 0.000226
0.557469 0.000276
0.561358 0.000425
0.565265 0.000490
0.569129 0.000532
0.573179 0.000616
0.577040 0.000740
0.580952 0.000836
0.584835 0.000908
0.588704 0.000915
0.592690 0.001013
0.596626 0.001037
0.600521 0.001156
0.604361 0.001293
0.608372 0.001299
0.612227 0.001315
0.616143 0.001333
0.620088 0.001432
0.624080 0.001533
0.627872 0.001531
0.631829 0.001549
0.635816 0.001617
0.639614 0.001756
0.643467 0.001804
0.647525 0.001830
0.651400 0.001803
0.655319 0.001876
0.659270 0.001921
0.663195 0.001967
0.667063 0.002035
0.670991 0.002004
0.674924 0.002059
0.678805 0.002125
0.682767 0.002130
0.686607 0.002135
0.690531 0.002173
0.694415 0.002216
0.698421 0.002327
0.702341 0.002244
0.706242 0.002283
0.710191 0.002338
0.714012 0.002323
0.717973 0.002329
0.721849 0.002352
0.725792 0.002368
0.729615 0.002405
0.733677 0.002418
0.737494 0.002435
0.741450 0.002504
0.745353 0.002445
0.749286 0.002499
0.753238 0.002496
0.757107 0.002535
0.761026 0.002443
0.765006 0.002523
0.768855 0.002460
0.772775 0.002437
0.776745 0.002459
0.780621 0.002453
0.784602 0.002476
0.788497 0.002423
0.792400 0.002386
0.796202 0.002357
0.800248 0.002431
0.804001 0.002417
0.808021 0.002356
0.811963 0.002312
0.815857 0.002262
0.819649 0.002291
0.823734 0.002237
0.827689 0.002213
0.831618 0.002185
0.835545 0.002202
0.839382 0.002102
0.843243 0.002050
0.847213 0.002013
0.851139 0.001992
0.855030 0.001956
0.858999 0.001971
0.862857 0.001859
0.866803 0.001899
0.870627 0.001800
0.874644 0.001774
0.878526 0.001721
0.882409 0.001687
0.886388 0.001639
0.890316 0.001547
0.894222 0.001516
0.898172 0.001451
0.901941 0.001396
0.905969 0.001357
0.910073 0.001296
0.913799 0.001254
0.917723 0.001202
0.921725 0.001172
0.925566 0.001061
0.929448 0.001011
0.933380 0.000941
0.937279 0.000860
0.941199 0.000818
0.945148 0.000723
0.949022 0.000662
0.952963 0.000597
0.956804 0.000502
0.960807 0.000422
0.964743 0.000359
0.968708 0.000277
0.972516 0.000217
0.976459 0.000093
0.980389 0.000038
0.984331 -0.000032
0.988170 -0.000101
0.992123 -0.000198
0.995944 -0.000220
0.999948 -0.000308
